site_no,logchan_width,clusterGeomorphIndex
6335500.0,3.2493080319884027,5
6337000.0,3.392408875629076,16
6341000.0,5.850462461072457,15
6342500.0,5.787970425081227,15
6386500.0,1.756995476791715,9
6395000.0,2.3750220268835522,16
6401500.0,0.946722938994357,16
6402600.0,3.0172491170162408,16
6403700.0,2.7394681155471714,16
6408650.0,3.1498472384577645,11
6425720.0,0.3166338944015487,1
6426500.0,1.597567739863613,2
6428500.0,2.501435951739211,5
6436000.0,1.8570789353486976,4
6437000.0,3.4472854858549105,4
6438500.0,3.8751515306522415,13
6439500.0,4.056945522147756,16
6440000.0,5.873890864535713,15
6454100.0,1.3775058550868113,2
6463720.0,4.513000071015961,14
6467500.0,5.7595324897606925,15
6468250.0,2.1447610078004784,2
6470000.0,2.6411978941143697,2
6470878.0,3.9999423034660295,3
6471000.0,3.5832411220909393,2
6472000.0,3.3343450746743146,3
6473000.0,3.6000482404073204,16
6475000.0,3.7325374234533992,6
6476000.0,4.1596640283427435,10
6477000.0,3.656743584083866,8
6478000.0,4.07524668653016,9
6478500.0,3.9305503100420296,9
6478513.0,3.8462570646525265,12
6479215.0,1.1921026317554486,1
6479438.0,2.1447610078004784,3
6479500.0,2.0706530356467567,16
6479520.0,2.694120295568712,4
6479525.0,2.602411869079213,3
6479770.0,2.8198896828577453,9
6480000.0,3.2131595178720915,5
6481000.0,3.918501971525855,6
6482000.0,3.2493080319884027,7
6482020.0,3.7103962975761857,8
6620000.0,3.7398101827824792,8
6642000.0,4.355778907269034,11
6656000.0,4.265738574734226,11
6657000.0,3.7029056258470283,13
6674500.0,4.038303171338476,16
6701900.0,3.1692653243148663,8
6710247.0,2.6680091515650264,16
6711565.0,3.6000482404073204,4
6714000.0,3.561827027587123,7
6714215.0,2.872999508171694,16
6721000.0,3.624740852997692,10
6764880.0,3.747030430755966,16
6768025.0,2.6541570387568747,16
6768035.0,4.357733942104837,7
6770200.0,5.24066177030987,16
6772100.0,1.6804553996693807,5
6780000.0,4.301494223781961,10
6785500.0,3.7398101827824792,7
6796000.0,5.750840981642234,16
6796500.0,5.57470780274862,16
6796550.0,4.580877493419047,8
6796973.0,2.309064059091755,4
6797500.0,3.182004350092296,4
6799000.0,4.048998460455223,8
6799315.0,4.293195420967266,2
6799350.0,4.241902126579715,11
6803080.0,2.4098687582137206,1
6803495.0,3.1756551224136373,5
6803500.0,3.456947396766647,5
6803513.0,3.4759955917373415,5
6813500.0,5.301761428950591,15
6818000.0,5.466709017808493,15
6818750.0,2.3960754360813845,3
6821190.0,3.2552077541155913,5
6824500.0,3.032064202801381,16
6828500.0,3.531055368920369,16
6837000.0,3.289893312103481,9
6843500.0,3.6165775423585313,10
6844500.0,3.539944316337615,9
6849500.0,3.1563619194789583,16
6850500.0,4.105861322349767,13
6853020.0,2.9069010598473755,16
6853500.0,3.2698065535367435,10
6854500.0,3.6083470432220155,11
6856000.0,3.8097687713893897,11
6857100.0,3.7858360051777615,9
6860000.0,0.5875088485369484,16
6861000.0,1.4189430449509843,16
6862700.0,1.550165500969029,16
6862850.0,1.5533965215504755,16
6863000.0,1.686121137205058,16
6864000.0,2.0091867135461556,5
6864050.0,2.5442559489221392,8
6864500.0,2.8198896828577453,8
6865500.0,2.9714395809849465,7
6866000.0,3.130044611161585,4
6866500.0,2.9999359258145644,6
6870200.0,3.3558512798952784,6
6879100.0,4.325985243790257,13
6881000.0,3.2192757448895275,4
6882510.0,3.680090948080857,9
6883000.0,2.7443821303496003,16
6884000.0,3.3123661679555396,11
6884025.0,3.485385332087181,11
6889000.0,4.975871301659915,14
6892350.0,5.048926087828979,15
6893000.0,5.628196487699606,15
6893100.0,2.3960754360813845,2
6893150.0,2.67328620866587,2
6893500.0,2.550226115908643,5
6893578.0,3.0822539473252366,4
6893590.0,3.2669037938787824,3
6893793.0,1.832981383769637,4
6893820.0,1.842690197896598,2
6894000.0,2.1447610078004784,16
6903400.0,2.526128564329582,1
6903900.0,2.662704099335333,2
6904010.0,3.2784646162798583,6
6904050.0,3.1692653243148663,7
6904500.0,3.2313971054218724,6
6905500.0,3.84299441901771,6
6906500.0,5.617171017687898,15
6909000.0,5.910932136216061,15
6910800.0,2.246543702110421,1
6911000.0,2.6920563113478604,1
6911400.0,3.5084810468818297,9
6913000.0,3.0473873774805753,4
6915800.0,3.680090948080857,4
6916600.0,3.485385332087181,9
6917380.0,2.3535158216625884,2
6917500.0,3.043033234171955,2
6917560.0,2.4501426573516603,3
6918060.0,3.0688781759240977,5
6918065.0,3.3343450746743146,6
6935965.0,5.927325945991738,15
7010000.0,6.202737925851705,15
7020500.0,6.274196889833849,15
7035800.0,3.499306670605789,6
7037500.0,3.456947396766647,7
7039500.0,3.9093694879625827,2
7040100.0,3.59587286899684,8
7047800.0,3.9773424715487886,1
7061500.0,3.539944316337615,7
7061600.0,3.503904379854418,16
7062500.0,3.829836334440199,12
7062575.0,4.030205961105857,11
7063000.0,3.574730432423031,10
7069000.0,4.25063580654847,12
7074420.0,4.667628419827702,13
7081200.0,2.0972200630314783,5
7083710.0,2.8198896828577453,9
7087050.0,2.902725688436895,8
7094500.0,3.5130368634176907,14
7099970.0,3.77189849733398,11
7103700.0,1.7303272297095538,7
7105500.0,2.513858471737768,9
7105800.0,2.994606640266481,13
7106300.0,3.046663002222534,16
7106500.0,3.1432898379116057,16
7109500.0,3.836437018471551,13
7124000.0,3.494687724749494,16
7130500.0,3.3440801434450673,11
7133000.0,2.3960754360813845,10
7134180.0,2.7743215949482347,16
7137500.0,3.0172491170162408,12
7138000.0,2.9069010598473755,16
7138020.0,2.7657214463845956,12
7138070.0,2.5051789380180454,16
7139000.0,3.3123661679555396,16
7139500.0,3.517572018583082,16
7140000.0,1.9906103279732201,16
7141220.0,2.359296184578088,16
7141300.0,2.1447610078004784,16
7142680.0,3.002968528593609,12
7143330.0,3.644862256197113,13
7143350.0,3.942455212548348,16
7143375.0,3.9001528328576587,16
7144300.0,4.125762476667062,12
7144550.0,4.325985243790257,13
7146500.0,4.8480379301500305,13
7148140.0,4.436574003812613,13
7154500.0,1.210451770423645,16
7155590.0,2.059047489526449,16
7156900.0,2.67328620866587,16
7157740.0,2.031432322493475,16
7157950.0,3.1432898379116057,16
7158000.0,3.829836334440199,16
7160000.0,4.380901001386372,10
7161450.0,4.932853916576225,12
7164500.0,5.8687317817256845,15
7165570.0,5.967171854538937,15
7165750.0,2.7245795030534206,3
7166500.0,2.9493217757313275,4
7170500.0,3.6165775423585313,7
7170990.0,3.8559816145445214,9
7176000.0,4.1596640283427435,9
7179500.0,2.562060573555646,3
7179710.0,3.4375293109095457,4
7179750.0,3.22535479096591,3
7180200.0,2.278292400425001,16
7180400.0,3.0022112396517002,5
7182250.0,2.9069010598473755,1
7182280.0,3.480701482774754,3
7182390.0,3.8656125076054826,8
7183000.0,3.9542200541279344,7
7183500.0,4.098295081966451,9
7185000.0,4.28272412109997,11
7190500.0,4.7124538512077665,14
7191500.0,5.048926087828979,14
7194500.0,5.919162635352577,15
7194760.0,2.6520088102185855,2
7194800.0,3.1030159387736655,3
7195400.0,3.2493080319884027,7
7195430.0,3.3123661679555396,16
7195500.0,3.5574886259885243,8
7196090.0,4.0700518696530565,11
7196500.0,3.7252113833613265,8
7207000.0,1.756995476791715,8
7211000.0,2.1447610078004784,3
7211500.0,2.0706530356467567,6
7221500.0,2.4501426573516603,16
7227000.0,1.8082887711792655,16
7227500.0,3.182004350092296,16
7228500.0,3.2955590496391585,16
7228940.0,3.3975239762958465,16
7229050.0,3.6328380632303117,16
7237500.0,2.5967461315435356,7
7238000.0,3.0393902428934543,7
7239000.0,2.828939518377663,6
7239300.0,2.7828484111773966,6
7239450.0,3.0022112396517002,4
7239500.0,3.046663002222534,7
7239700.0,3.270386095714657,7
7241000.0,2.9714395809849465,6
7241520.0,3.3451559907785304,4
7241550.0,3.417726683613366,8
7241800.0,3.3343450746743146,5
7242000.0,3.8656125076054826,8
7245000.0,5.154677916346426,14
7249455.0,5.815621956411737,15
7308500.0,4.28692580795367,16
7315500.0,4.532868274232686,12
7316500.0,2.031432322493475,16
7324400.0,1.3775058550868113,4
7325000.0,2.3389170222414357,4
7325500.0,3.0172491170162408,3
7327442.0,1.210451770423645,1
7327447.0,1.8082887711792655,1
7327550.0,2.367904559114688,2
7328100.0,3.417726683613366,6
7331000.0,4.05958056978576,8
7331600.0,4.852811208902689,14
7336820.0,5.43794886563323,14
7337000.0,4.933952214325288,14
7344370.0,5.094823244521281,14
7359001.0,4.325985243790257,6
7359002.0,4.28692580795367,6
7362000.0,4.347920320656512,12
7367005.0,5.3848390403192825,14
8057000.0,3.4759955917373415,16
8057410.0,3.490047345192992,16
8057448.0,3.2552077541155913,12
8062500.0,3.695358420211645,16
8062700.0,3.6083470432220155,16
8065350.0,4.140432666414855,12
8066250.0,4.429327595291846,12
8067000.0,4.833579846974801,16
8067252.0,4.472038713384896,16
8117995.0,1.297463147413275,16
8120700.0,1.6457698416814905,16
8121000.0,0.21127337874372232,16
8123850.0,2.3960754360813845,4
8124000.0,1.6973572104719838,16
8126380.0,2.309064059091755,6
8136700.0,2.3389170222414357,5
8138000.0,3.272700911563108,5
8147000.0,3.8877303128591016,7
8158000.0,4.164414631101341,5
8159200.0,4.347920320656512,11
8159500.0,4.276388302650885,11
8160400.0,4.228656899829694,11
8161000.0,4.321944834253252,10
8162000.0,4.293195420967266,11
8178000.0,2.196946760971049,1
8178050.0,2.647698458717463,4
8178565.0,2.6411978941143697,1
8181800.0,2.7638002162067017,16
8183200.0,2.769552868696152,2
8183500.0,3.2433732964685884,5
8188570.0,3.375340967116928,3
8378500.0,2.5967461315435356,5
8382600.0,3.096143059485904,16
8382650.0,2.898532810176859,5
8382830.0,2.955691224016807,16
8383500.0,3.1366891538802535,6
8384500.0,1.6804553996693807,16
8385500.0,2.319614269986907,16
8385643.0,3.08922261664133,16
8385648.0,3.046663002222534,16
8394024.0,2.837908188360424,7
8394033.0,2.858235887866094,8
8395500.0,3.3343450746743146,9
8399500.0,2.6302688235821794,2
8401500.0,3.032064202801381,10
8404000.0,4.197051560414364,16
8405200.0,1.7674667766590104,16
8406500.0,2.9396908826703663,8
8407000.0,2.501435951739211,16
8407500.0,2.526128564329582,16
8412500.0,2.5236865606740304,6
8418010.0,2.039400492142652,16
8420500.0,2.3389170222414357,4
8437710.0,1.7464133674611781,8
8446500.0,2.21375387928743,6
8447000.0,2.1624605848998795,9
8447300.0,3.323416004142125,16
9010500.0,2.256174595171382,2
9011000.0,2.476118143754921,4
9015000.0,3.361156332124972,2
9019500.0,2.4501426573516603,4
9034250.0,3.494687724749494,8
9046600.0,2.4888571695323507,7
9050700.0,2.999935925814565,3
9053500.0,3.317906348331155,8
9057500.0,2.7638002162067017,14
9058000.0,3.3769046890931107,9
9063000.0,1.756995476791715,2
9064600.0,2.8556077654598244,4
9067005.0,3.07523637466659,4
9067020.0,2.8334339079655027,6
9070000.0,3.490047345192992,9
9070500.0,3.9365204770285334,12
9085100.0,4.267877612982976,14
9093700.0,4.353820042783701,14
9095500.0,4.580877493419047,16
9163500.0,4.791442262526396,15
9165000.0,2.476118143754921,16
9166500.0,3.2552077541155913,9
9168730.0,2.423474410269499,4
9169500.0,2.6837575085331657,5
9171100.0,2.9396908826703663,5
9188500.0,3.7103962975761857,6
9196500.0,2.7245795030534206,6
9209400.0,4.353820042783701,12
9211200.0,4.284827171296749,11
9234500.0,3.82319179172153,14
9237450.0,2.367904559114688,6
9237500.0,2.662704099335333,5
9239500.0,3.1432898379116057,9
9240020.0,3.046663002222534,8
9244490.0,3.750621098886695,12
9247600.0,3.9600509744387278,8
9251000.0,3.9687340970121885,10
9251100.0,4.090671156855792,12
9260050.0,4.140432666414855,13
9261000.0,4.499531853965094,15
9272400.0,4.69866052907543,14
9337000.0,0.8140364978353987,2
9342500.0,3.1166215908294443,10
9346400.0,3.7141206966671683,10
9358000.0,2.423474410269499,9
9359020.0,3.1166215908294443,16
9359500.0,3.3451559907785304,12
9361500.0,3.6408702349275757,10
9362520.0,3.5789948312094886,6
9364010.0,3.417726683613366,11
9364500.0,3.664586761544892,10
9365000.0,3.9305503100420296,14
9368000.0,3.9999423034660295,13
9371010.0,4.291109914476245,13
9379910.0,4.92180408038964,15
9380000.0,4.836004090586307,15
9383100.0,4.641502115235482,15
9383400.0,1.500403991409965,3
9383430.0,1.8523056565960399,2
9383595.0,1.894466467420318,5
9384000.0,1.4299523304593538,3
9385700.0,0.7440779092284884,5
9386030.0,0.9873082191094354,16
9386300.0,0.3811724155391198,16
9394500.0,1.663262999129008,16
9397000.0,2.1321822255936183,16
9397300.0,3.4472854858549105,16
9400350.0,2.4593110254385397,16
9402000.0,2.923430361798586,16
9402300.0,3.3975239762958465,12
9402500.0,4.482437420605795,15
9404200.0,4.169142772297287,15
9406000.0,2.550226115908643,16
9406100.0,2.7245795030534206,5
9408135.0,2.6411978941143697,16
9408150.0,2.8773005900710844,10
9413200.0,2.8198896828577453,11
9413500.0,2.7828484111773966,16
9413700.0,2.828939518377663,10
9415000.0,2.9069010598473755,12
9421500.0,4.542656280598849,15
9423000.0,4.793970708879755,15
9427520.0,4.580877493419047,15
9429500.0,4.0329123227035995,15
9429600.0,3.7398101827824792,15
9430500.0,2.8198896828577453,16
9431500.0,2.872999508171694,11
9439000.0,2.828939518377663,10
9442000.0,2.6951506923626085,10
9448500.0,3.422714225124405,11
9466500.0,2.656300662300126,16
9469500.0,2.9714395809849465,12
9470500.0,1.5206066987274847,1
9471000.0,1.7001466125595626,16
9471040.0,1.4444453377619206,16
9471550.0,1.9906103279732201,16
9472000.0,2.278292400425001,16
9472050.0,2.458006393811875,16
9480500.0,2.476118143754921,16
9481740.0,1.5913757696156918,16
9482000.0,2.7875543022148093,16
9482500.0,2.7638002162067017,12
9486500.0,2.039400492142652,16
9486520.0,2.1554183022744664,9
9489000.0,2.064867098579713,16
9497500.0,3.6000482404073204,6
9503700.0,1.9906103279732201,16
9504000.0,2.8556077654598244,6
9506000.0,3.6839297243880225,6
9512406.0,3.024684095503759,7
9514100.0,3.1563619194789583,16
9519501.0,2.455392013237804,16
9519800.0,2.011229615175956,16
9520280.0,3.933539848890396,13
9520500.0,1.871263570340654,16
9521100.0,4.035611379672765,15
9522000.0,4.388505600771591,16
10016900.0,2.8198896828577453,10
10020100.0,2.9396908826703663,1
10020300.0,3.1030159387736655,3
10026500.0,3.096143059485904,3
10028500.0,2.955691224016807,4
10038000.0,3.2546193457432158,10
10092700.0,3.574730432423031,8
10118000.0,3.5130368634176907,11
10126000.0,4.0700518696530565,3
10129500.0,3.0610517396746335,7
10130500.0,2.734529833906589,10
10132000.0,2.9714395809849465,11
10136500.0,3.1393346580686776,9
10141000.0,3.08922261664133,2
10154200.0,2.652008810218585,5
10155000.0,3.0022112396517002,6
10155200.0,2.923430361798586,7
10155300.0,2.837908188360424,8
10155500.0,2.8815832518630855,8
10159500.0,2.872999508171694,10
10163000.0,2.7245795030534206,8
10174500.0,2.7245795030534206,6
10183500.0,2.501435951739211,8
10191500.0,3.0610517396746335,16
10205000.0,2.526128564329582,1
10219000.0,3.566146688731639,16
10224000.0,3.046663002222534,3
10257548.0,2.252974592440711,12
10257550.0,2.4501426573516603,16
10259100.0,2.463214738919013,16
10337500.0,2.986943767520912,5
10338000.0,3.289893312103481,16
10339419.0,3.2131595178720915,6
10344505.0,3.417726683613366,9
10346000.0,3.503904379854418,11
10347460.0,3.4759955917373415,7
10348000.0,3.5574886259885243,8
10348200.0,3.54875494601977,6
10350000.0,3.466516847782798,5
10350340.0,3.6839297243880225,4
10350400.0,3.668485401960549,9
10350500.0,3.574730432423031,12
10351600.0,3.2192757448895275,4
10351650.0,3.289893312103481,7
10351700.0,3.456947396766647,4
11059300.0,1.9480507135544243,16
11066460.0,3.54875494601977,11
11074000.0,2.9714395809849465,16
11078000.0,2.6357482893468047,16
11123000.0,3.0961430594859034,16
11123500.0,1.9171431760913475,16
11126000.0,1.1734104987432958,16
11128500.0,1.9610098581969293,16
11133000.0,2.1447610078004784,16
11133500.0,4.305617940965823,16
11134000.0,2.4501426573516603,16
11134500.0,2.23355650658361,16
11135250.0,2.089701230617451,16
11242000.0,2.2891705185721842,11
11254000.0,3.574730432423031,4
11261500.0,3.3872674761286574,3
11273400.0,3.591679990736804,5
11274000.0,3.9600509744387278,8
11276500.0,3.3011928673574142,7
11276900.0,2.7969001646330467,6
11289650.0,3.2784646162798583,16
11290000.0,3.6328380632303117,8
11292900.0,2.585317435719913,15
11293580.0,1.8280913984754452,1
11293600.0,1.3016211575619385,16
11294500.0,3.2313971054218724,9
11302000.0,3.3585073239533947,11
11303000.0,3.3123661679555396,6
11303500.0,4.422028292810234,11
11342000.0,3.466516847782798,7
11348500.0,3.1602504532186506,5
11351948.0,4.284827171296749,8
11355010.0,3.4759955917373415,12
11362500.0,3.1166215908294443,7
11363000.0,3.5355097192697493,6
11365000.0,4.130676491469491,14
11370500.0,5.037114926900634,13
11377100.0,4.726059503263545,15
11389000.0,4.961024793542921,13
11389500.0,4.47551697776122,14
11390500.0,4.301494223781961,14
11407815.0,1.8523056565960399,14
11408550.0,-0.12273276538229713,16
11408880.0,1.3057619502279698,8
11410000.0,2.9069010598473755,1
11413000.0,3.2192757448895275,6
11413517.0,0.4219944100593749,8
11413520.0,0.4219944100593749,16
11417500.0,3.2669037938787824,16
11418000.0,3.816502803570734,7
11421000.0,3.829836334440199,12
11421790.0,1.1447003928608648,2
11422500.0,2.7828484111773966,16
11424000.0,2.236819152218426,5
11425500.0,5.075954760216899,14
11447650.0,5.216130695560089,6
11461000.0,2.573756613318837,3
11462080.0,2.994606640266481,9
11462500.0,3.494687724749494,8
11463000.0,3.2784646162798583,9
11463500.0,3.07523637466659,7
11463682.0,3.1030159387736655,9
11463980.0,3.38984148012383,1
11464000.0,3.624740852997692,7
11465390.0,3.7252113833613265,16
11509500.0,3.08922261664133,16
11510700.0,3.754198920234579,14
11516530.0,3.8462570646525265,13
11520500.0,3.9943400479173596,13
11523000.0,4.399805156025524,13
11523200.0,3.1945831322991562,8
11525500.0,3.7029056258470283,8
11525655.0,3.764856214708567,1
11525854.0,3.591679990736804,7
11526250.0,3.566146688731639,11
11526400.0,3.566146688731639,12
11527000.0,3.687753820826426,9
11530000.0,3.9001528328576587,14
11530500.0,5.199435816987919,14
12092000.0,3.161543278220956,16
12093500.0,3.2192757448895275,12
12096500.0,3.8688023029735827,10
12101500.0,4.178532512647126,13
12103380.0,2.0706530356467567,16
12105900.0,3.289893312103481,10
12106700.0,3.503904379854418,9
12113000.0,3.6723689019869465,7
12116400.0,2.662704099335333,16
12116500.0,3.289893312103481,6
12117600.0,3.2493080319884027,4
12119000.0,3.417726683613366,10
12301933.0,4.8238236720294365,14
12305000.0,4.8993312245375815,15
12310100.0,5.052832342796044,4
12322000.0,5.089199986966919,15
12340000.0,3.9542200541279344,12
12399500.0,5.405601031767711,15
12413040.0,1.5206066987274847,16
12413150.0,2.501435951739211,9
12413300.0,2.9477230543676303,5
12413355.0,3.1166215908294443,6
12413445.0,2.734529833906589,5
12413470.0,3.3343450746743146,9
12417610.0,5.152033578093335,16
12419000.0,4.25063580654847,14
12420500.0,4.410978456623649,12
12421500.0,4.291109914476245,10
12422500.0,4.237506515106677,14
12433000.0,4.197051560414364,15
12438000.0,5.70621285222791,15
12450700.0,5.557792847109637,16
12453700.0,5.689852569122703,15
12462600.0,5.919162635352577,16
12472800.0,5.8687317817256845,15
12484500.0,4.110873864173311,13
12500450.0,4.246278501179514,13
12508990.0,4.739482523595686,10
12509050.0,4.410978456623649,12
12510500.0,4.313814708170002,14
13010065.0,3.912422925449473,6
13011000.0,4.048998460455223,5
13013650.0,4.392286323611497,14
13018750.0,4.164414631101341,13
13022500.0,4.259293869291585,14
13032500.0,4.552349409804509,14
13037500.0,4.6930894840259745,14
13038500.0,4.284827171296749,14
13057000.0,4.536141599577656,7
13057155.0,4.818909657227008,13
13060000.0,4.954593903212631,14
13063000.0,2.8556077654598244,5
13066000.0,3.3558512798952784,9
13068500.0,2.513858471737768,10
13069500.0,4.447346100794524,13
13077000.0,5.355028458132079,16
13081500.0,4.980072988513616,13
13087995.0,2.246543702110421,16
13090000.0,2.9714395809849465,16
13090500.0,4.747450693244862,14
13094000.0,4.309724722918476,13
13120500.0,3.130044611161585,7
13127000.0,3.2669037938787824,6
13132500.0,2.8015405441895487,5
13132535.0,2.526128564329582,1
13132565.0,2.0706530356467567,1
13135500.0,2.526128564329582,6
13139500.0,2.986943767520912,11
13139510.0,3.1166215908294443,11
13140800.0,2.7685963884701947,6
13141000.0,2.579553731003163,7
13142500.0,3.4472854858549105,11
13147900.0,2.526128564329582,8
13148500.0,2.580709132633719,6
13154500.0,4.605570106009418,15
13171100.0,1.9480507135544243,2
13171620.0,5.006961888729947,15
13172500.0,5.070224085507913,15
13185000.0,3.836437018471551,13
13206000.0,3.494687724749494,12
13206305.0,3.3547868838394916,5
13210050.0,3.3451559907785304,16
13269000.0,5.412426996838112,15
13277000.0,2.3578542232611865,5
13285500.0,2.842362538709804,7
13290190.0,2.7638002162067017,9
13290450.0,4.353820042783701,16
13292280.0,1.9126487865035082,3
13296500.0,3.277314529896621,10
13302500.0,3.5130368634176907,12
13307000.0,3.9658480921230534,13
13317000.0,4.502915951949335,14
13317660.0,5.15026679318145,16
13349400.0,2.1798523276117487,3
14046890.0,0.48965305853318974,3
14105700.0,5.838094812263795,15
14134000.0,1.894466467420318,16
14144700.0,7.0067858024450915,15
14158500.0,2.828939518377663,9
14158850.0,3.494687724749494,13
14159000.0,3.7325374234533992,12
14162500.0,4.468548308445127,14
14163150.0,4.176193330293954,9
14163900.0,4.043665114479861,11
14164900.0,4.571458271502555,12
14165500.0,4.303558208002813,13
14166000.0,4.831149712121509,14
14174000.0,4.959955846354016,13
14191000.0,5.274024673978992,15
14197900.0,5.14049328135447,14
14226500.0,3.933539848890396,10
14231000.0,4.098295081966451,7
14233500.0,3.918501971525855,12
14238000.0,4.482437420605795,12
14243000.0,4.56354057376577,15
14328000.0,3.624740852997692,5
14330000.0,3.427677014466534,13
14337600.0,3.836437018471551,11
14339000.0,4.048998460455223,12
14359000.0,4.0329123227035995,11
14361500.0,4.394171338307268,11
14372300.0,4.522983515000144,12
21964832.0,6.711338854595584,15
21973007.0,1.0479328409258701,1
21973269.0,4.681853410759049,13
23177483.0,2.7828484111773966,16
34315005.0,4.948121388707014,14
34323531.0,1.0425708977844848,16
73274458.0,0.8666802313208206,1
157155014.0,1.297463147413275,16
208521324.0,2.7443821303496003,16
210166029.0,1.4867051470518033,1
211139110.0,3.6408702349275757,3
212378405.0,5.425940716004834,14
212433550.0,2.9069010598473755,3
392547106023400.0,1.7029282555214393,2
394220106431500.0,3.1692653243148663,9
464243096495100.0,4.0110535288911,1
